property,classifier,accuracy,precision,recall,f1
7,Decision Tree,0.7497575169738119,0.7439602084320227,0.761639185257032,0.7526959022286125
7,Perceptron,0.5140640155189137,0.9264705882352942,0.030552861299709022,0.059154929577464786
7,SGD,0.7115664403491756,0.655387355298308,0.8923375363724539,0.7557244070233083
7,Bagging,0.8398399612027158,0.8646890450169139,0.8057710960232783,0.8341910380318815
7,Extra Trees,0.7839476236663434,0.7767013232514177,0.7970417070805044,0.7867400670177118
7,CatBoost,0.8709990300678953,0.8759213759213759,0.8644519883608147,0.8701488894312912
7,LightGBM,0.8576624636275461,0.8656420426375806,0.8467507274490785,0.856092179455749
7,XGBoost,0.8608147429679922,0.8666830951207491,0.8528128031037827,0.8596920068442924
8,SVM,0.7814015518913676,0.7821541453926574,0.7800678952473327,0.7811096272914896
8,Random Forest,0.8143792434529583,0.8333761892517356,0.7858874878758487,0.8089354798452515
8,Logistic Regression,0.7422405431619786,0.7397983677388382,0.7473326867119302,0.7435464414957781
8,Naive Bayes,0.667192046556741,0.6720738707262292,0.6530067895247332,0.6624031484442258
8,K-NN,0.6622211445198836,0.7196323046618516,0.5315227934044617,0.6114365411436541
8,Gradient Boosting,0.8260184287099903,0.8524246395806029,0.7885548011639185,0.8192467565184532
8,AdaBoost,0.7952230843840931,0.8069069826065036,0.776188166828322,0.7912495365220615
8,Decision Tree,0.7404219204655674,0.7385133509742603,0.7444228903976722,0.7414563458519502
8,Perceptron,0.6978661493695442,0.8136049192928516,0.5133365664403492,0.6294974724947963
8,SGD,0.7264791464597479,0.7820048309178744,0.628031037827352,0.6966110812264659
8,Bagging,0.8362027158098934,0.857991221275497,0.8057710960232783,0.8310616481180443
8,Extra Trees,0.7885548011639185,0.7977977977977978,0.7730358874878759,0.7852216748768472
8,CatBoost,0.8621483996120272,0.8744046126848835,0.8457807953443259,0.859854554418834
8,LightGBM,0.8513579049466538,0.8653555219364599,0.8322017458777885,0.8484548825710754
8,XGBoost,0.854752667313288,0.8642928286852589,0.8416585838991271,0.8528255528255528
9,SVM,0.6781037827352085,0.6805111821086262,0.6714354995150339,0.6759428780666422
